[*[8,12,35,116,228],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[7,11,43,91,262],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[7,11,34,103,242],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0]*]
[*[9,9,42,109,214],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[6,18,33,74,261],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0]*]
[*[6,18,24,106,221],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[7,17,31,101,227],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[6,12,54,84,221],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 1, 1, 2, 2, 0, 0]*]
[*[6,12,42,100,266],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 1, 2, 2, 0, 0]*]
[*[5,15,23,111,295],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[6,14,27,94,236],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[9,11,39,75,279],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[6,8,42,60,216],[2, 2, 2, 2, 2, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0]*]
[*[5,11,32,95,235],[2, 2, 2, 2, 2, 2, 2, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[7,19,31,107,222],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[7,19,25,91,252],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[7,19,28,91,252],[2, 2, 2, 2, 1, 2, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0]*]
[*[7,7,37,59,252],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0]*]
[*[7,19,25,99,237],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[9,17,27,97,234],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[6,14,18,74,246],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[8,14,29,114,223],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[5,11,41,95,200],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0]*]
[*[8,14,35,102,253],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[9,15,39,91,209],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0]*]
[*[6,6,24,70,201],[2, 2, 2, 2, 2, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 2, 1, 2, 0, 0]*]
[*[6,18,27,78,261],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[5,9,29,89,250],[2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[8,18,35,94,193],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[7,17,52,69,192],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0]*]
[*[7,17,43,89,182],[2, 2, 2, 2, 1, 2, 2, 2, 2, 1, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[5,9,44,85,225],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 1, 0, 2, 2, 0, 0]*]
[*[7,17,34,105,237],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[4,20,31,120,194],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 2, 0, 0]*]
[*[6,12,36,84,226],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[6,12,24,104,276],[2, 2, 2, 2, 1, 1, 0, 2, 0, 1, 2, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[6,16,36,72,246],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[8,10,35,90,263],[2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 0, 0, 2, 1, 2, 0, 0]*]
[*[5,11,26,63,250],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0]*]
[*[8,18,35,82,223],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[7,17,49,73,192],[2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 0, 2, 0, 0, 0, 2, 1, 1, 2, 0, 0]*]
[*[7,9,31,105,282],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 2, 2, 2, 0, 0]*]
[*[5,11,47,103,235],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 2, 1, 2, 2, 0, 0]*]
[*[8,18,26,106,218],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[7,9,25,85,222],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 2, 1, 2, 2, 0, 0]*]
[*[7,13,31,69,237],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[9,11,42,79,259],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0]*]
[*[6,24,30,84,221],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 2, 1, 2, 2, 0, 0]*]
[*[6,16,27,108,256],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[7,13,40,81,252],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 0, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[6,14,27,110,296],[2, 2, 2, 2, 2, 1, 2, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]*]
[*[6,12,39,92,236],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 2, 0, 0]*]
[*[5,15,47,91,250],[2, 2, 2, 2, 1, 1, 1, 2, 0, 1, 2, 0, 1, 0, 0, 2, 0, 2, 2, 0, 0]*]
[*[5,21,26,109,265],[2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[8,20,32,80,248],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 2, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[7,13,34,129,237],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 0, 2, 2, 2, 0, 0]*]
[*[7,15,37,111,217],[2, 2, 2, 2, 1, 2, 1, 2, 1, 1, 2, 1, 0, 0, 0, 0, 2, 1, 2, 0, 0]*]
[*[7,11,49,67,252],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 0, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[6,14,45,106,201],[2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 1, 0, 0, 0, 2, 1, 1, 2, 0, 0]*]
[*[6,10,45,82,231],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0]*]
[*[7,15,28,111,252],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 0, 0]*]
[*[7,11,31,111,257],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 2, 1, 2, 2, 0, 0]*]
[*[7,19,43,79,187],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
[*[6,12,30,104,246],[2, 2, 2, 2, 1, 1, 2, 2, 0, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 0, 0]*]
